ProjID,ProjectStatus,ProjectTitle,ProjectRDC,ProjectYearStarted,ProjectYearEnded,ProjectPI,OutputTitle,OutputType,OutputStatus,OutputYear,OutputVolume,OutputNumber,OutputPages,doi,title,abstract,year,publication_date,cited_by_count,authors,affiliations,topics,OutputVenue,OutputMonth,OutputBibliography,matched_dataset_terms
2568.0,Active,Bundling Frictions of Tiebout Choice in the Sub-Metropolis,Triangle,2021.0,,Patrick J Bayer,What drives racial segregation? New evidence using Census microdata,article,published,2004.0,56,3,514-535,https://doi.org/10.1016/j.jue.2004.06.002,What drives racial segregation? New evidence using Census microdata,No abstract available,2004,2004-08-28,234,Patrick Bayer; R. S. McMillan; Kim Rueben,Yale University; University of Toronto; Public Policy Institute of California,"Urban, Neighborhood, and Segregation Studies; School Choice and Performance; Housing Market and Economics",Journal of Urban Economics,08,"Bayer, Patrick; McMillan, R. S.; Rueben, Kim. 2004. ""What drives racial segregation? New evidence using Census microdata"". Journal of Urban Economics, 56(3), pp. 514-535. . https://doi.org/https://doi.org/10.1016/j.jue.2004.06.002",true
987.0,Completed,"The Impact of Uncertainty, Investment, and Large Deviations in the Business Cycle on International Trade Data Quality and Measurement",Michigan,2012.0,2018.0,Kyle L Handley,Measuring the quality of life in city of Indianapolis by integration of remote sensing and census data,article,published,2007.0,28,2,249-267,https://doi.org/10.1080/01431160600735624,Measuring the quality of life in city of Indianapolis by integration of remote sensing and census data,"This paper develops a methodology for integration of remote sensing and census data within a GIS framework to assess the quality of life in Indianapolis, Indiana, United States. Environmental variables, i.e. greenness, impervious surface and temperature, were derived from a Landsat ETM+ image. Socio‐economic variables, including population density, income, poverty, employment rate, education level and house characteristics from US census 2000, were integrated with the environmental variables at the block group level to derive indicators of quality of life. Pearson's correlation was computed to analyse the relationships among the variables. Further, factor analysis was conducted to extract unique information from the combined dataset. Three factors were identified and interpreted as material welfare, environmental conditions and crowdedness respectively. Each factor was viewed as a unique aspect of the quality of life. A synthetic index of the urban quality of life was created and mapped based on weighted factor scores of the three factors. Finally, regression models were built to estimate the quality of life in the city of Indianapolis based on selected environmental and socioeconomic variables.",2007,2007-01-20,206,G. Li; Qihao Weng,Indiana State University; Indiana State University,Urban Heat Island Mitigation; Land Use and Ecosystem Services; Impact of Light on Environment and Health,International Journal of Remote Sensing,01,"Li, G.; Weng, Qihao. 2007. ""Measuring the quality of life in city of Indianapolis by integration of remote sensing and census data"". International Journal of Remote Sensing, 28(2), pp. 249-267. . https://doi.org/https://doi.org/10.1080/01431160600735624",true
3042.0,Active,The Spatial Distribution of Firms: Causes and Consequences,Stanford,2024.0,,Bharat K Chandar,The Generation of Spatial Population Distributions from Census Centroid Data,article,published,1989.0,21,4,537-543,https://doi.org/10.1068/a210537,The Generation of Spatial Population Distributions from Census Centroid Data,"""Census data are commonly used in geographical analysis and to inform planning purposes, though at the disaggregate level the basis of enumeration poses difficulties. In this paper an approach to surface generation is described that offers the prospect of revealing an underlying population distribution from centroid-based data which is independent of zonal geography. It is suggested that this can serve a wide variety of analytical, cartographic, and policy purposes, including the creation of spatial indicators of economic and social conditions and enhancing the value of census data. The approach is illustrated by reference to an analysis of part of the valleys of South Wales, in the United Kingdom.""",1989,1989-04-01,198,Ian Bracken; David Martín,University of Wales; University of Wales,"demographic modeling and climate adaptation; Spatial and Panel Data Analysis; Insurance, Mortality, Demography, Risk Management",Environment and Planning A Economy and Space,04,"Bracken, Ian; Martín, David. 1989. ""The Generation of Spatial Population Distributions from Census Centroid Data"". Environment and Planning A Economy and Space, 21(4), pp. 537-543. . https://doi.org/https://doi.org/10.1068/a210537",true
736.0,Completed,Analysis of the Child Care Market in the United States,Berkeley,2009.0,2014.0,Maria D Fitzpatrick,The Microdata Analysis System at the U.S. Census Bureau,book-chapter,published,2010.0,,,234-248,https://doi.org/10.1007/978-3-642-15838-4_21,The Microdata Analysis System at the U.S. Census Bureau,No abstract available,2010,2010-01-01,13,Jason Lucero; Laura Zayatz,United States Census Bureau; United States Census Bureau,Census and Population Estimation; Statistical Methods and Bayesian Inference; Survey Methodology and Nonresponse,Lecture notes in computer science,01,"Lucero, Jason; Zayatz, Laura. 2010. ""The Microdata Analysis System at the U.S. Census Bureau"". Lecture notes in computer science, , pp. 234-248. . https://doi.org/https://doi.org/10.1007/978-3-642-15838-4_21",true
2229.0,Active,"The Impact of Trade on Consumption, Earnings, and Inequality in the United States",Utah,2022.0,,Jiashuo Feng,A Count of the Uncountable: Estimates of Undocumented Aliens Counted in the 1980 United States Census,article,published,1987.0,24,3,375-393,https://doi.org/10.2307/2061304,A Count of the Uncountable: Estimates of Undocumented Aliens Counted in the 1980 United States Census,No abstract available,1987,1987-08-01,279,Robert Warren; Jeffrey S. Passel,United States Census Bureau,"Migration and Labor Dynamics; Migration, Health and Trauma; Urban, Neighborhood, and Segregation Studies",Demography,08,"Warren, Robert; Passel, Jeffrey S.. 1987. ""A Count of the Uncountable: Estimates of Undocumented Aliens Counted in the 1980 United States Census"". Demography, 24(3), pp. 375-393. . https://doi.org/https://doi.org/10.2307/2061304",true
1809.0,Completed,Developing an innovative methodology to measure the rural-urban continuum as applied to tobacco control,Washington,2017.0,2020.0,Frances Stillman,"Advances in Record-Linkage Methodology as Applied to Matching the 1985 Census of Tampa, Florida",article,published,1989.0,84,406,414-414,https://doi.org/10.2307/2289924,"Advances in Record-Linkage Methodology as Applied to Matching the 1985 Census of Tampa, Florida","Abstract A test census of Tampa, Florida and an independent postenumeration survey (PES) were conducted by the U.S. Census Bureau in 1985. The PES was a stratified block sample with heavy emphasis placed on hard-to-count population groups. Matching the individuals in the census to the individuals in the PES is an important aspect of census coverage evaluation and consequently a very important process for any census adjustment operations that might be planned. For such an adjustment to be feasible, record-linkage software had to be developed that could perform matches with a high degree of accuracy and that was based on an underlying mathematical theory. A principal purpose of the PES was to provide an opportunity to evaluate the newly implemented record-linkage system and associated methodology. This article discusses the theoretical and practical issues encountered in conducting the matching operation and presents the results of that operation. A review of the theoretical background of the record-linkage problem provides a framework for discussions of the decision procedure, file blocking, and the independence assumption. The estimation of the parameters required by the decision procedure is an important aspect of the methodology, and the techniques presented provide a practical system that is easily implemented. The matching algorithm (discussed in detail) uses the linear sum assignment model to ""pair"" the records. The Tampa, Florida, matching methodology is described in the final sections of the article. Included in the discussion are the results of the matching itself, an independent clerical review of the matches and nonmatches, conclusions, problem areas, and future work required.",1989,1989-06-01,175,Matthew A. Jaro,,Census and Population Estimation,Journal of the American Statistical Association,06,"Jaro, Matthew A.. 1989. ""Advances in Record-Linkage Methodology as Applied to Matching the 1985 Census of Tampa, Florida"". Journal of the American Statistical Association, 84(406), pp. 414-414. . https://doi.org/https://doi.org/10.2307/2289924",true
338.0,Completed,The Impact of Native American Casinos on Local Communities,Washington,2003.0,2006.0,William N Evans,Who counts?: the politics of census-taking in contemporary America,article,published,2000.0,37,08,37-4794,https://doi.org/10.5860/choice.37-4794,Who counts?: the politics of census-taking in contemporary America,This article describes some of the legal decisions and problems among politicians and demographers who produce US census counts of population. The impact of the US Supreme Court hearing and decision in Wisconsin vs New York is discussed followed by an analysis of the Census Bureaus plans for the Census in 2000. Census procedures have been challenged since 1988. Litigation forced the use of the Post Enumeration Survey for adjusting the 1990 Census but the Census Director in 1991 issued a recommendation for not adjusting the 1990 counts that was affirmed by the Second Circuit Court of Appeals in April 1993. Oral arguments were heard in the aforementioned New York case on January 10 1996. New York argued for the implementation of dual system estimation due to undercounting errors that were probably influenced by actions of Republican Commerce officials during the 1980s that prevented improvements in census counting. It was charged that Census Bureau methods violated the intent of Article 1 Section 2 of the Constitution and the Fourteenth Amendment guarantee of equal protection. Lawsuits challenged the Bureau to develop methods that would reduce the undercount of minorities and the urban poor. Other arguments of the state of Oklahoma Wisconsin the federal government for the Secretary of Commerce and New York City are summarized. The Solicitor General of the US Drew Days argued that the true total population of the US was unknown and unknowable and that the Secretary of Commerce had the authority to make decisions about the census. The main issue before the court became who had the authority to decide not to adjust. All of the US Supreme Court judges voted on March 20 1996 in favor of unadjusted census counts. The issue of statistical adjustment methods as a violation of the Constitution was not decided. Plans for the census of 2000 include reducing costs and increasing accuracy through a three-stage count strategy.,2000,2000-04-01,108,,,Census and Population Estimation,Choice Reviews Online,04,"Unknown Author. 2000. ""Who counts?: the politics of census-taking in contemporary America"". Choice Reviews Online, 37(08), pp. 37-4794. . https://doi.org/https://doi.org/10.5860/choice.37-4794",true
532.0,Completed,The social contexts of the children of immigrants in the U.S.,Baruch,2008.0,2010.0,Richard D Alba,The meaning and measurement of race in the U.S. census: Glimpses into the future,article,published,2000.0,37,3,381-393,https://doi.org/10.2307/2648049,The meaning and measurement of race in the U.S. census: Glimpses into the future,No abstract available,2000,2000-08-01,177,Charles Hirschman; Richard Alba; Reynolds Farley,"University of Washington; University at Albany, State University of New York; University of Michigan","Racial and Ethnic Identity Research; Migration, Health and Trauma; Migration, Refugees, and Integration",Demography,08,"Hirschman, Charles; Alba, Richard; Farley, Reynolds. 2000. ""The meaning and measurement of race in the U.S. census: Glimpses into the future"". Demography, 37(3), pp. 381-393. . https://doi.org/https://doi.org/10.2307/2648049",true
2703.0,Active,The identification and neighborhood locations of children from mixed and unmixed ethno-racial backgrounds,Cornell,2022.0,,Matthew S Hall,The Racial Identification of Biracial Children with One Asian Parent: Evidence from the 1990 Census,article,published,1997.0,76,2,547-570,https://doi.org/10.1093/sf/76.2.547,The Racial Identification of Biracial Children with One Asian Parent: Evidence from the 1990 Census,"This article examines the socioeconomic and demographic correlates that are associated with whether biracial children with an Asian parent are racially identified with their Asian parent or with their non-Asian parent. With data extracted from the 5-percent Public Use Microdata Sample (PUMS) of the 1990 census, we take into account explanatory variables at three levels: the child's characteristics, the parents' characteristics, and the locale's racial composition. Our results indicate that the racial identification of biracial children with an Asian parent is to a large extent an arbitrary option within today's prevailing racial classification scheme. We find empirical evidence in support of the theoretical proposition that both assimilation and awareness of Asian heritage affect the racial identification of biracial children with an Asian parent.",1997,1997-12-01,204,Yuan Xie; Kimberly A. Goyette,University of Michigan; University of Michigan,"Migration and Labor Dynamics; Racial and Ethnic Identity Research; Urban, Neighborhood, and Segregation Studies",Social Forces,12,"Xie, Yuan; Goyette, Kimberly A.. 1997. ""The Racial Identification of Biracial Children with One Asian Parent: Evidence from the 1990 Census"". Social Forces, 76(2), pp. 547-570. . https://doi.org/https://doi.org/10.1093/sf/76.2.547",true
338.0,Completed,The Impact of Native American Casinos on Local Communities,Washington,2003.0,2006.0,William N Evans,The American census: A social history,article,published,1989.0,6,3,313-314,https://doi.org/10.1016/0740-624x(89)90072-5,The American census: A social history,No abstract available,1989,1989-01-01,140,William R. Thompson,University of Massachusetts Amherst,Census and Population Estimation,Government Information Quarterly,01,"Thompson, William R.. 1989. ""The American census: A social history"". Government Information Quarterly, 6(3), pp. 313-314. . https://doi.org/https://doi.org/10.1016/0740-624x(89)90072-5",true
2271.0,Active,Measuring the Long-Run Health and Economic Effects of Childhood Health Shocks: Evidence from 1950s Atmospheric Nuclear Testing and the Salk Poliomyelitis Vaccine Trial of 1954,Chicago,2021.0,,Joseph Ferrie,A New Sample of Males Linked from the Public Use Microdata Sample of the 1850 U.S. Federal Census of Population to the 1860 U.S. Federal Census Manuscript Schedules,article,published,1996.0,29,4,141-156,https://doi.org/10.1080/01615440.1996.10112735,A New Sample of Males Linked from the Public Use Microdata Sample of the 1850 U.S. Federal Census of Population to the 1860 U.S. Federal Census Manuscript Schedules,This article describes a new sample of 4938 males linked from the new [U.S.] Public Use Microdata Sample (PUMS) of the 1850 federal census of population to the manuscript schedules of the 1860 federal census of population....After reviewing the existing work on individuals linked across the 1850s I describe the collection of the new sample in detail. I then use these data to examine the geographic mobility of the population (in particular movement to the western frontier). The Appendix contains new life tables for the 1850s--based on manuscript data from the mortality schedules of the 1850 census--that were used to estimate how many survivors could be expected between 1850 and 1860 in the linkage process. (EXCERPT),1996,1996-10-01,147,Joseph P. Ferrie,National Bureau of Economic Research; Northwestern University,"Migration and Labor Dynamics; Urban, Neighborhood, and Segregation Studies; Gender, Labor, and Family Dynamics",Historical Methods A Journal of Quantitative and Interdisciplinary History,10,"Ferrie, Joseph P.. 1996. ""A New Sample of Males Linked from the Public Use Microdata Sample of the 1850 U.S. Federal Census of Population to the 1860 U.S. Federal Census Manuscript Schedules"". Historical Methods A Journal of Quantitative and Interdisciplinary History, 29(4), pp. 141-156. . https://doi.org/https://doi.org/10.1080/01615440.1996.10112735",true
1298.0,Completed,The Causes and Consequences of International Trade,Michigan,2015.0,2021.0,Andrei A Levchenko,Occupational Status in 2000; Over a Century of Census-Based Measurement,article,published,2004.0,23,4,327-358,https://doi.org/10.1023/b:popu.0000040045.51228.34,Occupational Status in 2000; Over a Century of Census-Based Measurement,No abstract available,2004,2004-08-01,177,Charles B. Nam; Mónica Boyd,Florida State University; University of Toronto,"Employment and Welfare Studies; Urban, Neighborhood, and Segregation Studies",Population Research and Policy Review,08,"Nam, Charles B.; Boyd, Mónica. 2004. ""Occupational Status in 2000; Over a Century of Census-Based Measurement"". Population Research and Policy Review, 23(4), pp. 327-358. . https://doi.org/https://doi.org/10.1023/b:popu.0000040045.51228.34",true
1298.0,Completed,The Causes and Consequences of International Trade,Michigan,2015.0,2021.0,Andrei A Levchenko,"Women, Occupations and Work in the Nineteenth Century Censuses",article,published,1987.0,23,1,59-80,https://doi.org/10.1093/hwj/23.1.59,"Women, Occupations and Work in the Nineteenth Century Censuses","Journal Article Women, Occupations and Work in the Nineteenth Century Censuses Get access Edward Higgs Edward Higgs Search for other works by this author on: Oxford Academic Google Scholar History Workshop Journal, Volume 23, Issue 1, SPRING 1987, Pages 59–80, https://doi.org/10.1093/hwj/23.1.59 Published: 01 March 1987",1987,1987-01-01,140,Edward Higgs,,Census and Population Estimation; Historical Economic and Social Studies,History Workshop Journal,01,"Higgs, Edward. 1987. ""Women, Occupations and Work in the Nineteenth Century Censuses"". History Workshop Journal, 23(1), pp. 59-80. . https://doi.org/https://doi.org/10.1093/hwj/23.1.59",true
28.0,Completed,Estimating the Cost Saving from Incentive-Based Environmental Policy When Cost Are Heterogeneous,Washington,2002.0,2004.0,Jhih-shyang Shih,A Three-Sample Multiple-Recapture Approach to Census Population Estimation with Heterogeneous Catchability,article,published,1993.0,88,423,1137-1148,https://doi.org/10.1080/01621459.1993.10476387,A Three-Sample Multiple-Recapture Approach to Census Population Estimation with Heterogeneous Catchability,"""A central assumption in the standard capture-recapture approach to the estimation of the size of a closed population is the homogeneity of the 'capture' probabilities. In this article we develop an approach that allows for varying susceptibility to capture through individual parameters using a variant of the Rasch model from psychological measurement situations. Our approach requires an additional recapture. In the context of census undercount estimation, this requirement amounts to the use of a second independent sample or alternative data source to be matched with census and Post-Enumeration Survey (PES) data.... We illustrate [our] models and their estimation using data from a 1988 dress-rehearsal study for the 1990 census conducted by the U.S. Bureau of the Census, which explored the use of administrative data as a supplement to the PES. The article includes a discussion of extensions and related models.""",1993,1993-09-01,155,J. N. Darroch; Stephen E. Fienberg; Gary Glonek; Brian W. Junker,Flinders University; York University; Flinders University; Carnegie Mellon University,Census and Population Estimation; Statistical Methods and Bayesian Inference; Data-Driven Disease Surveillance,Journal of the American Statistical Association,09,"Darroch, J. N.; Fienberg, Stephen E.; Glonek, Gary; Junker, Brian W.. 1993. ""A Three-Sample Multiple-Recapture Approach to Census Population Estimation with Heterogeneous Catchability"". Journal of the American Statistical Association, 88(423), pp. 1137-1148. . https://doi.org/https://doi.org/10.1080/01621459.1993.10476387",true
2782.0,Active,The Roles of the Opioid and COVID Crises in Entrepreneurship and Innovation,Triangle,2023.0,,Maryann P Feldman,"The Soviet Union as a Work-in-Progress: Ethnographers and the Category Nationality in the 1926, 1937, and 1939 Censuses",article,published,1997.0,56,2,251-278,https://doi.org/10.2307/2500785,"The Soviet Union as a Work-in-Progress: Ethnographers and the Category Nationality in the 1926, 1937, and 1939 Censuses","The All-Union Congress of Soviets ratified the Constitution of the USSR on 31 January 1924 and, according to traditional narratives, brought the formation of the Soviet Union to a close. The very same day, a group of leading ethnographers met at the Academy of Sciences in Petrograd to discuss a directive they had received from the Soviet of Nationalities: define nationality, determine “rational criteria” for classifying the population in the first All-Union Census, and notify the Central Statistical Administration as soon as possible. The legal formation of the Soviet Union had been completed, but the state-building process, which involved “re-imagining” the former Russian empire as a socialist federation of nationalities, was just getting under way. This essay argues that the classification of Soviet citizens by nationality in the All-Union Censuses of 1926, 1937, and 1939 was a fundamental component of the creation of the multinational state. The very establishment of the census category nationality marked a critical break with the tsarist regime, which had categorized its subjects on the basis of religion and native language. Ethnographers, statisticians, and linguists from Minsk to Vladivostok who formulated questionnaires and drew up lists of nationalities for all three censuses used their expertise to divine order out of chaos and create a new definitional grid. Not only did they have to decide which tribes, clans, and peoples belonged to which nationality, they also had to figure out what “nationality” meant.",1997,1997-01-01,170,Francine Hirsch,Princeton University,Soviet and Russian History; Eastern European Communism and Reforms; European history and politics,Slavic Review,01,"Hirsch, Francine. 1997. ""The Soviet Union as a Work-in-Progress: Ethnographers and the Category Nationality in the 1926, 1937, and 1939 Censuses"". Slavic Review, 56(2), pp. 251-278. . https://doi.org/https://doi.org/10.2307/2500785",true
1153.0,Completed,Innovation in the Business Research and Development and Innovation Survey,UCLA,2014.0,2017.0,Juana Sanchez,Experimental U.S. Census Bureau Race and Hispanic Origin Survey Questions,article,published,2013.0,35,4,524-541,https://doi.org/10.1177/0739986313499007,Experimental U.S. Census Bureau Race and Hispanic Origin Survey Questions,"People of Hispanic origin, including monolingual Spanish speakers, have experienced difficulty identifying with a race category on U.S. demographic surveys. As part of a larger research effort by the U.S. Census Bureau to improve race and Hispanic origin questions for the 2020 Census, we tested experimental versions of race and Hispanic origin questions in Spanish. About half of the versions asked about race and Hispanic origin in separate questions, while the rest asked about these constructs in a combined question format. Cognitive interviews with 33 monolingual Spanish-speaking participants indicated that (a) most participants affirmatively claimed Hispanic origin on the separate and combined formats, but had difficulty selecting or declined to select a race category on the separate question formats and (b) most participants perceived few differences between Hispanic origin and race. In comparison with the separate race and Hispanic origin questions, the combined question facilitated more satisfactory self-identifications.",2013,2013-09-05,11,Rodney L. Terry; Marissa Fond,United States Census Bureau; United States Census Bureau,"Racial and Ethnic Identity Research; Survey Methodology and Nonresponse; Migration, Health and Trauma",Hispanic Journal of Behavioral Sciences,09,"Terry, Rodney L.; Fond, Marissa. 2013. ""Experimental U.S. Census Bureau Race and Hispanic Origin Survey Questions"". Hispanic Journal of Behavioral Sciences, 35(4), pp. 524-541. . https://doi.org/https://doi.org/10.1177/0739986313499007",true
335.0,Completed,"An Economic Analysis of Availability, Choice and Valuation of School Quality Using the 1990 Decennial Census Long Form Data",Berkeley,2003.0,2006.0,Fernando V Ferreira,"Changes in educational inequality in China, 1990–2005: Evidence from the population census data",book-chapter,published,2010.0,,,123-152,https://doi.org/10.1108/s1479-3539(2010)0000017007,"Changes in educational inequality in China, 1990–2005: Evidence from the population census data","This chapter examines the trend in school enrollment and transitions to senior high school and to college in China for selected young cohorts since the 1990s, based on the analyses of the sample data from population censuses in 1990 and 2000 and the mini-census in 2005. We pay particular attention to educational inequality based on gender and the household registration system (hukou) in the context of educational expansion. Results show a substantial increase in educational opportunities over time at all levels. In particular, women have gained relatively more; gender inequality has decreased over time, and the gap in college enrollments was even reversed to favor women in 2005. However, rural–urban inequality was enlarged in the 1990s. The educational expansion has mainly benefited females and urban residents.",2010,2010-01-01,187,Xiaogang Wu; Zhuoni Zhang,,Global Educational Reforms and Inequalities; China's Socioeconomic Reforms and Governance; Intergenerational and Educational Inequality Studies,Research in sociology of education,01,"Wu, Xiaogang; Zhang, Zhuoni. 2010. ""Changes in educational inequality in China, 1990–2005: Evidence from the population census data"". Research in sociology of education, , pp. 123-152. . https://doi.org/https://doi.org/10.1108/s1479-3539(2010)0000017007",true
997.0,Completed,Capacity Costs: Evidence from Census Data,Michigan,2014.0,2019.0,Merle Ederhof,Some Coverage Error Models for Census Data,article,published,1986.0,81,394,337-346,https://doi.org/10.1080/01621459.1986.10478277,Some Coverage Error Models for Census Data,"""Alternative models are presented for representing coverage error in surveys and censuses of human populations. The models are related to the capture-recapture models used in wildlife applications and to the dual-system models employed in the vital events literature. Estimation methodologies are discussed for one of the coverage error models."" After a discussion of the theory underlying the methodology, ""distinctions are made between two kinds of error: (a) sampling error and (b) error associated with the model. An example involving data from the 1980 U.S. census is presented. The problem of adjusting census and survey data for coverage error is also discussed.""",1986,1986-06-01,128,Kirk M. Wolter,United States Census Bureau; Statistical Research (United States); George Washington University,Census and Population Estimation; Wildlife Ecology and Conservation; Survey Sampling and Estimation Techniques,Journal of the American Statistical Association,06,"Wolter, Kirk M.. 1986. ""Some Coverage Error Models for Census Data"". Journal of the American Statistical Association, 81(394), pp. 337-346. . https://doi.org/https://doi.org/10.1080/01621459.1986.10478277",true
3031.0,Active,Linking the National Survey of College Graduates to Census Bureau Employer Data,Triangle,2024.0,,Darryl Cooney,U.S. Census Bureau Geographic Support: A Response to Changing Technology and Improved Data,article,published,2003.0,30,2,217-223,https://doi.org/10.1559/152304003100011054,U.S. Census Bureau Geographic Support: A Response to Changing Technology and Improved Data,"The TIGER system was developed by the Geography Division of the U.S. Census Bureau to support agency censuses and surveys. The system has been crucial to meeting the demands placed on the U.S. Census Bureau. It has been widely used by the public for a large and diverse number of uses. As public uses evolved, demands evolved. In parallel, technology and spatial data collection evolved. TIGER should now support a larger purpose. This article discusses some developments of the TIGER system and presents some of the key components of TIGER modernization: improvement of positional accuracy, connection to the National Spatial Data Infrastructure (NSDI), and improved geographic analysis.",2003,2003-01-01,12,Timothy Trainor,,Geographic Information Systems Studies; Impact of Light on Environment and Health,Cartography and Geographic Information Science,01,"Trainor, Timothy. 2003. ""U.S. Census Bureau Geographic Support: A Response to Changing Technology and Improved Data"". Cartography and Geographic Information Science, 30(2), pp. 217-223. . https://doi.org/https://doi.org/10.1559/152304003100011054",true
1258.0,Completed,An Analysis of the Measurement and Determinants of Vertical Integration,Triangle,2014.0,2018.0,Jonathan M Lee,History counts: a comparative analysis of racial/color categorization in US and Brazilian censuses,article,published,2000.0,90,11,1738-1745,https://doi.org/10.2105/ajph.90.11.1738,History counts: a comparative analysis of racial/color categorization in US and Brazilian censuses,"Categories of race (ethnicity, color, or both) have appeared and continue to appear in the demographic censuses of numerous countries, including the United States and Brazil. Until recently, such categorization had largely escaped critical scrutiny, being viewed and treated as a technical procedure requiring little conceptual clarity or historical explanation. Recent political developments and methodological changes, in US censuses especially, have engendered a critical reexamination of both the comparative and the historical dimensions of categorization. The author presents a comparative analysis of the histories of racial/color categorization in American and Brazilian censuses and shows that racial (and color) categories have appeared in these censuses because of shifting ideas about race and the enduring power of these ideas as organizers of political, economic, and social life in both countries. These categories have not appeared simply as demographic markers. The author demonstrates that censuses are instruments at a state's disposal and are not simply detached registers of population and performance.",2000,2000-11-01,158,Melissa Nobles,Massachusetts Institute of Technology,Census and Population Estimation,American Journal of Public Health,11,"Nobles, Melissa. 2000. ""History counts: a comparative analysis of racial/color categorization in US and Brazilian censuses"". American Journal of Public Health, 90(11), pp. 1738-1745. . https://doi.org/https://doi.org/10.2105/ajph.90.11.1738",true
115.0,Completed,"WO00-01-01  Determinants of Business Growth and Survival: the Role of Gender, Race and Ethnicity",Washington,1999.0,2000.0,Alicia Robb,Using the Census Bureau’s surname list to improve estimates of race/ethnicity and associated disparities,article,published,2009.0,9,2,69-83,https://doi.org/10.1007/s10742-009-0047-1,Using the Census Bureau’s surname list to improve estimates of race/ethnicity and associated disparities,No abstract available,2009,2009-04-09,202,Marc N. Elliott; Peter A. Morrison; Allen Fremont; Daniel F. McCaffrey; Philip Pantoja; Nicole Lurie,RAND Corporation; RAND Corporation; RAND Corporation; RAND Corporation; RAND Corporation; RAND Corporation,"Census and Population Estimation; Migration, Health and Trauma; Names, Identity, and Discrimination Research",Health Services and Outcomes Research Methodology,04,"Elliott, Marc N.; Morrison, Peter A.; Fremont, Allen; McCaffrey, Daniel F.; Pantoja, Philip; Lurie, Nicole. 2009. ""Using the Census Bureau’s surname list to improve estimates of race/ethnicity and associated disparities"". Health Services and Outcomes Research Methodology, 9(2), pp. 69-83. . https://doi.org/https://doi.org/10.1007/s10742-009-0047-1",true
1449.0,Completed,Using Restricted Census Data to Examine Labor Union Formation and its Wage Effects for Multinational Firms and their Establishments in the Manufacturing Sector,Texas,2016.0,2020.0,Erica Palmer,Census Bureau Releases First Look at African-American Population Since Census 2000: Report Released by Census Director at Black Mayors Annual Conference in Houston,dataset,published,2003.0,,,,https://doi.org/10.1037/e668942007-001,Census Bureau Releases First Look at African-American Population Since Census 2000: Report Released by Census Director at Black Mayors Annual Conference in Houston,No abstract available,2003,2003-01-01,16,,,"Urban, Neighborhood, and Segregation Studies",PsycEXTRA Dataset,01,"Unknown Author. 2003. ""Census Bureau Releases First Look at African-American Population Since Census 2000: Report Released by Census Director at Black Mayors Annual Conference in Houston"". PsycEXTRA Dataset, , pp. . . https://doi.org/https://doi.org/10.1037/e668942007-001",true
1179.0,Completed,The Determinants and Ramifications of Firms' Global Production,Boston,2013.0,2018.0,Teresa C Fort,A Re-examination of the Census Bureau Reconstruction and Reidentification Attack,book-chapter,published,2022.0,,,312-323,https://doi.org/10.1007/978-3-031-13945-1_22,A Re-examination of the Census Bureau Reconstruction and Reidentification Attack,No abstract available,2022,2022-01-01,10,Krishnamurty Muralidhar,University of Oklahoma,Census and Population Estimation; Electoral Systems and Political Participation; Survey Methodology and Nonresponse,Lecture notes in computer science,01,"Muralidhar, Krishnamurty. 2022. ""A Re-examination of the Census Bureau Reconstruction and Reidentification Attack"". Lecture notes in computer science, , pp. 312-323. . https://doi.org/https://doi.org/10.1007/978-3-031-13945-1_22",true
2128.0,Active,Causes and Consequences of Asset Reallocation and Utilization in the Economy,Utah,2020.0,,Benjamin Iverson,On the accuracy of TIGER-type geocoded address data in relation to cadastral and census areal units,article,published,2001.0,15,5,473-485,https://doi.org/10.1080/13658810110047221,On the accuracy of TIGER-type geocoded address data in relation to cadastral and census areal units,"Abstract In many applications of Geographical Information Systems (GIS) a common task is the conversion of addresses into grid coordinates. In many countries this is usually accomplished using address range TIGER-type files in conjunction with geocoding packages within a GIS. Improvements in GIS functionality and the storage capacity of large databases mean that the spatial investigation of data at the individual address level is now commonly performed. This process relies on the accuracy of the geocoding mechanism and this paper examines this accuracy in relation to cadastral records and census tracts. Results from a study of over 20 000 addresses in Sydney, Australia, using a TIGER-type geocoding process suggest that 5-7.5% (depending on geocoding method) of addresses may be misallocated to census tracts, and more than 50% may be given coordinates within the land parcel of a different property.",2001,2001-07-01,158,Jerry H. Ratcliffe,College of Policing,Data-Driven Disease Surveillance; Geographic Information Systems Studies; Human Mobility and Location-Based Analysis,International Journal of Geographical Information Science,07,"Ratcliffe, Jerry H.. 2001. ""On the accuracy of TIGER-type geocoded address data in relation to cadastral and census areal units"". International Journal of Geographical Information Science, 15(5), pp. 473-485. . https://doi.org/https://doi.org/10.1080/13658810110047221",true
