ProjectID,ProjectStatus,ProjectTitle,ProjectRDC,ProjectStartYear,ProjectEndYear,ProjectPI,OutputTitle,OutputBiblio,OutputType,OutputStatus,OutputVenue,OutputYear,OutputMonth,OutputVolume,OutputNumber,OutputPages,OutputType_Clean,Data Source,TitleLen,JournalArticle,YearsSinceStart,RDC_Atlanta,RDC_Austin,RDC_Baruch,RDC_Berkeley,RDC_Boston,RDC_CMU,RDC_Chicago,RDC_Colorado,RDC_Cornell,RDC_Dallas,RDC_Fed Board,RDC_Florida,RDC_Georgetown,RDC_Irvine,RDC_Kansas City,RDC_Kentucky,RDC_Maryland,RDC_Michigan,RDC_Minnesota,RDC_Missouri,RDC_NCRN,RDC_Nebraska,RDC_Penn State,RDC_Philadelphia,RDC_Seattle,RDC_Stanford,RDC_Texas,RDC_Triangle,RDC_UCLA,RDC_UIUC,RDC_USC,RDC_Utah,RDC_Washington,RDC_Wisconsin,RDC_Yale,Economics_Labor
1085.0,Completed,Home Equity  Lending and Small Business: Relaxing Credit Constraints in Texas,Atlanta,2014.0,2022.0,Ian M Schmutte,"An Economic Analysis of Privacy Protection and Statistical Accuracy as
  Social Choices","Abowd, John M.; Schmutte, Ian M.. 2019. ""An Economic Analysis of Privacy Protection and Statistical Accuracy as Social Choices"". American Economic Review, 109(1), pp. 171-202. . https://doi.org/https://doi.org/10.1257/aer.20170627",article,published,American Economic Review,2019.0,1,109.0,1,171-202,Journal Article Publication,New,87.0,1,5.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1085.0,Completed,Home Equity  Lending and Small Business: Relaxing Credit Constraints in Texas,Atlanta,2014.0,2022.0,Ian M Schmutte,Sorting between and within Industries: A Testable Model of Assortative Matching,"Abowd, John M.; Kramarz, Françis; Pérez-Duarte, Sébastien; Schmutte, Ian M.. 2014. ""Sorting Between and Within Industries: A Testable Model of Assortative Matching"". No Source, , pp. . . https://doi.org/https://doi.org/10.3386/w20472",report,published,,2014.0,9,,,,Working Paper,New,79.0,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1085.0,Completed,Home Equity  Lending and Small Business: Relaxing Credit Constraints in Texas,Atlanta,2014.0,2022.0,Ian M Schmutte,Back to Business and (Re)employing Workers? Labor Market Activity During State COVID-19 Reopenings,"Cheng, Wei; Carlin, Patrick; Carroll, Joanna; Gupta, Sumedha; Rojas, Felipe Lozano; Montenovo, Laura; Nguyễn, Thủy; Schmutte, Ian M.; Scrivner, Olga; Simon, Kosali; Wing, Coady; Weinberg, Bruce A.. 2020. ""Back to Business and (Re)employing Workers? Labor Market Activity During State COVID-19 Reopenings"". No Source, , pp. . . https://doi.org/https://doi.org/10.3386/w27419",report,published,,2020.0,6,,,,Working Paper,New,98.0,0,6.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,yes
1092.0,Completed,Native American Economic Development,UCLA,2014.0,2017.0,Christian Dippel,"Neighborhood Racial Characteristics, Credit History, and Bankcard Credit in Indian Country","Dimitrova-Grajzl, Valentina P.; Grajzl, Peter; Guse, A. Joseph; Todd, Richard M.; Williams, Michael R.. 2015. ""Neighborhood Racial Characteristics, Credit History, and Bankcard Credit in Indian Country"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.2682858",article,published,SSRN Electronic Journal,2015.0,1,,,,Journal Article Publication,New,90.0,1,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,no
1134.0,Completed,Firm Dynamics Across Sectors and Countries,Dallas,2015.0,2023.0,Mu-Jeung Yang,Replication data for: What is the Active Prevalence of COVID-19?,"Yang, Mu-Jeung; Bertanha, Marinho; Seegert, Nathan; Gaulin, Maclean; Looney, Adam; Orleans, Brian; Pavia, Andrew T.; Stratford, Kristina; Samore, Matthew H.; Alder, Steven. 2023. ""Replication data for: What is the Active Prevalence of COVID-19?"". Harvard Dataverse, , pp. . . https://doi.org/https://doi.org/10.7910/dvn/bcbuce",dataset,published,Harvard Dataverse,2023.0,1,,,,Dataset,New,64.0,0,8.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1157.0,Completed,The 'Safe Design Project': Addressing Disclosure Risk of Contextualized Microdata in Survey Design,Michigan,2013.0,2018.0,Kristine M Witkowski,Providing Spatial Data for Secondary Analysis: Issues and Current Practices Relating to Confidentiality,"Gutmann, Myron P.; Witkowski, Kristine; Colyer, Corey J.; O’Rourke, JoAnne McFarland; McNally, James. 2008. ""Providing Spatial Data for Secondary Analysis: Issues and Current Practices Relating to Confidentiality"". Population Research and Policy Review, 27(6), pp. 639-665. . https://doi.org/https://doi.org/10.1007/s11113-008-9095-4",article,published,Population Research and Policy Review,2008.0,7,27.0,6,639-665,Journal Article Publication,New,103.0,1,-5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
2229.0,Active,"The Impact of Trade on Consumption, Earnings, and Inequality in the United States",Utah,2022.0,,Jiashuo Feng,"Past Trends and Projections in Wages, Work, and Occupations in the United States","Autor, David. 2009. ""Past Trends and Projections in Wages, Work, and Occupations in the United States"". No Source, , pp. 51-64. . https://doi.org/https://doi.org/10.17848/9781441631992.ch3",book-chapter,published,,2009.0,8,,,51-64,Book,New,80.0,0,-13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,no
167.0,Completed,The Impact of Workplace and Technological Innovations on the Demand for Less-Skilled Labor: A Study of Three Industries,Berkeley,2003.0,2005.0,Ann P Bartel,Why Are There Still So Many Jobs? The History and Future of Workplace Automation,"Autor, David. 2015. ""Why Are There Still So Many Jobs? The History and Future of Workplace Automation"". The Journal of Economic Perspectives, 29(3), pp. 3-30. . https://doi.org/https://doi.org/10.1257/jep.29.3.3",article,published,The Journal of Economic Perspectives,2015.0,7,29.0,3,3-30,Journal Article Publication,New,80.0,1,12.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
2229.0,Active,"The Impact of Trade on Consumption, Earnings, and Inequality in the United States",Utah,2022.0,,Jiashuo Feng,"Skills, education, and the rise of earnings inequality among the ""other 99 percent""","Autor, David. 2014. ""Skills, education, and the rise of earnings inequality among the “other 99 percent”"". Science, 344(6186), pp. 843-851. . https://doi.org/https://doi.org/10.1126/science.1251868",review,published,Science,2014.0,5,344.0,6186,843-851,Other Publication,New,83.0,0,-8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,no
649.0,Completed,Imports and Productivity in U.S. Manufacturing,Baruch,2008.0,2012.0,Victor A Shlychkov,"Return of the Solow Paradox? IT, Productivity, and Employment in US Manufacturing","Acemoğlu, Daron; Autor, David; Dorn, David; Hanson, Gordon; Price, Brendan M.. 2014. ""Return of the Solow Paradox? IT, Productivity, and Employment in US Manufacturing"". American Economic Review, 104(5), pp. 394-399. . https://doi.org/https://doi.org/10.1257/aer.104.5.394",article,published,American Economic Review,2014.0,5,104.0,5,394-399,Journal Article Publication,New,81.0,1,6.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1571.0,Active,Productivity and Wage Dispersion in the Great Recession and Beyond,Boston,2019.0,,William R Kerr,The Impact of Population Aging and Delayed Retirement on Workforce Productivity,"Burtless, Gary. 2013. ""The Impact of Population Aging and Delayed Retirement on Workforce Productivity"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.2275023",article,published,SSRN Electronic Journal,2013.0,1,,,,Journal Article Publication,New,79.0,1,-6.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,yes
1195.0,Completed,Internal Resource Reallocation over the Business Cycle,Boston,2014.0,2018.0,Xavier A Giroud,Downskilling: Changes in Employer Skill Requirements Over the Business Cycle,"Modestino, Alicia; Shoag, Daniel; Ballance, Joshua. 2016. ""Downskilling: Changes in Employer Skill Requirements Over the Business Cycle"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.2782626",article,published,SSRN Electronic Journal,2016.0,1,,,,Journal Article Publication,New,76.0,1,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
2898.0,Active,The Effects of Early Childhood Circumstances on Adult Involvement in the Criminal Justice System,Stanford,2023.0,,Maya Rossin-Slater,The Effect of the Earned Income Tax Credit in the District of Columbia on Poverty and Income Dynamics,"Hardy, Bradley; Muhammad, Daniel; Samudra, Rhucha. 2015. ""The Effect of the Earned Income Tax Credit in the District of Columbia on Poverty and Income Dynamics"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.2630694",article,published,SSRN Electronic Journal,2015.0,1,,,,Journal Article Publication,New,101.0,1,-8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,no
333.0,Completed,Technology Use and Worker Outcomes: Evidence from Linked Employer-Employee Data,Washington,2004.0,2005.0,Javier - Miranda,Does Employing Undocumented Workers Give Firms a Competitive Advantage?,"Brown, J. David; Hotchkiss, Julie L.; Quispe‐Agnoli, Myriam. 2012. ""DOES EMPLOYING UNDOCUMENTED WORKERS GIVE FIRMS A COMPETITIVE ADVANTAGE?*"". Journal of Regional Science, 53(1), pp. 158-170. . https://doi.org/https://doi.org/10.1111/jors.12009",article,published,Journal of Regional Science,2012.0,12,53.0,1,158-170,Journal Article Publication,New,71.0,1,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,no
92.0,Completed,California Immigrant Families and Welfare Reform,Berkeley,2002.0,2005.0,Henry E Brady,Family Welfare and the Great Recession,"Hotchkiss, Julie L.; Moore, Robert E.; Ríos‐Avila, Fernando. 2014. ""Family Welfare and the Great Recession"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.2494582",article,published,SSRN Electronic Journal,2014.0,1,,,,Journal Article Publication,New,38.0,1,12.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
348.0,Completed,The Health Care Safety Net and Employer Health Insurance Provision,Chicago,2004.0,2006.0,Anthony T Lo sasso,External impacts on the property-liability insurance cycle,"Grace, Martin F.; Hotchkiss, Julie L.. 1995. ""External Impacts on the Property-Liability Insurance Cycle"". Journal of Risk & Insurance, 62(4), pp. 738-738. . https://doi.org/https://doi.org/10.2307/253593",article,published,Journal of Risk & Insurance,1995.0,12,62.0,4,738-738,Journal Article Publication,New,58.0,1,-9.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
2989.0,Active,The Effect of Employer-Provided Health Insurance on Employment and Wages,Baruch,2023.0,,Jessica Min,Employment impact of inner-city development projects: the case of Underground Atlanta,"Hotchkiss, Julie L.; Sjoquist, David L.; Zobay, Stephanie M.. 1999. ""Employment Impact of Inner-city Development Projects: The Case of Underground Atlanta"". Urban Studies, 36(7), pp. 1079-1093. . https://doi.org/https://doi.org/10.1080/0042098993105",article,published,Urban Studies,1999.0,6,36.0,7,1079-1093,Journal Article Publication,New,85.0,1,-24.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,yes
1211.0,Completed,Social Indicators for Rural Alaska Communities (SIRAC),USC,2015.0,2020.0,Matthew D Berman,Coronary Artery Calcium for Risk Stratification Among Persons With Very&nbsp;High HDL Cholesterol,"Razavi, Alexander C.; Mehta, Anurag; Wong, Nathan D.; Rozanski, Alan; Budoff, Matthew J.; Gianos, Eugenia; Vaccarino, Viola; Assen, Marly van; Cecco, Carlo N. De; Miedema, Michael D.; Rumberger, John A.; Mortensen, Martin Bødtker; Shaw, Leslee J.; Nasir, Khurram; Blumenthal, Roger S.; Rohatgi, Anand; Quyyumi, Arshed A.; Sperling, Laurence S.; Whelton, Seamus P.; Blaha, Michael J.; Berman, Daniel S.; Dzaye, Omar. 2024. ""Coronary Artery Calcium for Risk Stratification Among Persons With Very High HDL Cholesterol"". JACC Advances, 3(10), pp. 101217-101217. . https://doi.org/https://doi.org/10.1016/j.jacadv.2024.101217",article,published,JACC Advances,2024.0,8,3.0,10,101217-101217,Journal Article Publication,New,97.0,1,9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,no
1819.0,Active,"Wage Changes, Net and Gross Employment Flows",Atlanta,2018.0,,David G Wiczer,"Immigrants, Self-Employment, and Growth in American Cities","Carpenter, Craig Wesley; Loveridge, Scott. 2017. ""Immigrants, Self-Employment, and Growth in American Cities"". The journal of regional analysis & policy, 47(2), pp. 100-109. . https://doi.org/https://doi.org/10.22004/ag.econ.293621",article,published,The journal of regional analysis & policy,2017.0,1,47.0,2,100-109,Journal Article Publication,New,58.0,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1277.0,Completed,Inside the Labyrinth: Housing Segregation in America,UCLA,2014.0,2017.0,Richard Sander,College major peer effects and attrition from the sciences,"Luppino, Marc; Sander, Richard H.. 2015. ""College major peer effects and attrition from the sciences"". IZA Journal of Labor Economics, 4(1), pp. . . https://doi.org/https://doi.org/10.1186/s40172-014-0019-8",article,published,IZA Journal of Labor Economics,2015.0,2,4.0,1,,Journal Article Publication,New,58.0,1,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,no
1288.0,Completed,Understanding the Relationship between the School Breakfast Program and Food Insecurity,Minnesota,2014.0,2017.0,David Frisvold,The Impact of Physical Education on Obesity among Elementary School Children,"Cawley, John; Frisvold, David; Meyerhoefer, Chad D.. 2012. ""The Impact of Physical Education on Obesity among Elementary School Children"". No Source, , pp. . . https://doi.org/https://doi.org/10.3386/w18341",preprint,published,,2012.0,8,,,,Journal Article Publication,New,76.0,1,-2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1318.0,Completed,Business Cycles and the Behavior of Constrained and Unconstrained Firms,Atlanta,2016.0,2020.0,Tao Zha,Do credit constraints amplify macroeconomic fluctuations?,"Liu, Zheng; Wang, Pengfei; Zha, Tao. 2010. ""Do Credit Constraints Amplify Macroeconomic Fluctuations?"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.2481183",article,published,SSRN Electronic Journal,2010.0,1,,,,Journal Article Publication,New,57.0,1,-6.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1326.0,Completed,Alternative Approaches to the Analysis of Complex Sample Survey Data: Applying State-of-the-Art Methods to NCSES Surveys,Michigan,2016.0,2019.0,Joseph W Sakshaug,Analysing establishment survey non‐response using administrative data and machine learning,"Küfner, Benjamin; Sakshaug, Joseph W.; Zins, Stefan. 2022. ""Analysing Establishment Survey Non-Response Using Administrative Data and Machine Learning"". Journal of the Royal Statistical Society Series A (Statistics in Society), 185(Supplement_2), pp. S310-S342. . https://doi.org/https://doi.org/10.1111/rssa.12942",article,published,Journal of the Royal Statistical Society Series A (Statistics in Society),2022.0,11,185.0,Supplement_2,S310-S342,Journal Article Publication,New,90.0,1,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1326.0,Completed,Alternative Approaches to the Analysis of Complex Sample Survey Data: Applying State-of-the-Art Methods to NCSES Surveys,Michigan,2016.0,2019.0,Joseph W Sakshaug,Establishment survey participation during the COVID-19 pandemic,"Küfner, Benjamin; Sakshaug, Joseph W.; Zins, Stefan. 2022. ""Establishment survey participation during the COVID-19 pandemic"". Journal for Labour Market Research, 56(1), pp. . . https://doi.org/https://doi.org/10.1186/s12651-022-00321-8",article,published,Journal for Labour Market Research,2022.0,11,56.0,1,,Journal Article Publication,New,63.0,1,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1326.0,Completed,Alternative Approaches to the Analysis of Complex Sample Survey Data: Applying State-of-the-Art Methods to NCSES Surveys,Michigan,2016.0,2019.0,Joseph W Sakshaug,Differences in beliefs about COVID-19 by gun ownership: a cross-sectional survey of Texas adults,"Johnson, Reneé M.; Crifasi, Cassandra K.; Goodell, Erin M. Anderson; Wiśniowski, Arkadiusz; Sakshaug, Joseph W.; Thrul, Johannes; Owens, Mark. 2021. ""Differences in beliefs about COVID-19 by gun ownership: a cross-sectional survey of Texas adults"". BMJ Open, 11(11), pp. e048094-e048094. . https://doi.org/https://doi.org/10.1136/bmjopen-2020-048094",article,published,BMJ Open,2021.0,11,11.0,11,e048094-e048094,Journal Article Publication,New,96.0,1,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1326.0,Completed,Alternative Approaches to the Analysis of Complex Sample Survey Data: Applying State-of-the-Art Methods to NCSES Surveys,Michigan,2016.0,2019.0,Joseph W Sakshaug,"Global fertility in 204 countries and territories, 1950–2021, with forecasts to 2100: a comprehensive demographic analysis for the Global Burden of Disease Study 2021","Bhattacharjee, Natalia V.; Schumacher, Austin E; Aali, Amirali; Abate, Yohannes Habtegiorgis; Abbasgholizadeh, Rouzbeh; Abbasian, Mohammadreza; Abbasi‐Kangevari, Mohsen; Abbastabar, Hedayat; ElHafeez, Samar Abd; Abd‐Elsalam, Sherief; Abdollahi, Mohammad; Abdollahifar, Mohammad‐Amin; Abdoun, Meriem; Abdullahi, Auwal; Abebe, Mesfin; Abebe, Samrawit Shawel; Abiodun, Olumide; Abolhassani, Hassan; Abolmaali, Meysam; Abouzid, Mohamed; Aboye, Girma Beressa; Abreu, Lucas Guimarães; Aberhe, Woldu; Abrigo, Michael R.M.; Abtahi, Dariush; Abualruz, Hasan; Abubakar, Bilyaminu; Abu‐Gharbieh, Eman; Abu-Rmeileh, Niveen ME; Adal, Tadele Girum Girum; Adane, Mesafint Molla; Adeagbo, Oluwafemi; Adedoyin, Rufus A.; Adekanmbi, Victor; Aden, Bashir; Adepoju, Victor Abiola; Adetokunboh, Olatunji; Adetunji, Juliana Bunmi; Adeyinka, Daniel A.; Adeyomoye, Olorunsola; Adnani, Qorinah Estiningtyas Sakilah; Adra, Saryia; Afolabi, Rotimi Felix; Afyouni, Shadi; Afzal, Muhammad U.; Afzal, Saira; Aghamiri, Shahin; Agodi, Antonella; Agyemang‐Duah, Williams; Ahinkorah, Bright Opoku; Ahlstrom, Austin J; Ahmad, Aqeel; Ahmad, Danish; Ahmad, Firdos; Ahmad, Muayyad; Ahmad, Sajjad; Ahmad, Tauseef; Ahmed, Ali; Ahmed, Ayman; Ahmed, Haroon; Ahmed, Luai A.; Ahmed, Meqdad Saleh; Ahmed, Syed Anees; Ajami, Marjan; Aji, Budi; Akalu, Gizachew Taddesse; Akbarialiabad, Hossein; Akinyemi, Rufus; Akkaif, Mohammed Ahmed; Akkala, Sreelatha; Hamad, Hanadi Al; Hasan, Syed Mahfuz Al; Qadire, Mohammad Al; AL-Ahdal, Tareq Mohammed Ali; Alalalmeh, Samer O; Alalwan, Tariq A.; Al‐Aly, Ziyad; Alam, Khurshid; Al‐Amer, Rasmieh; Alanezi, Fahad Mashhour; Alanzi, Turki; Albakri, Almaza A.; ALBashtawy, Mohammed; AlBataineh, Mohammad T; Alemi, Hediyeh; Alemi, Sharifullah; Alemu, Megbaru; Al‐Eyadhy, Ayman; Al‐Gheethi, Adel; AlHabib, Khalid F.; Alhajri, Noora; Alhalaiqa, Fadwa; Alhassan, Robert Kaba; Ali, Abid; Ali, Beriwan Abdulqadir; Ali, Liaqat; Ali, Mohammed Usman; Ali, Rafat; Ali, Syed Shujait; Alif, Sheikh Mohammad. 2024. ""Global fertility in 204 countries and territories, 1950–2021, with forecasts to 2100: a comprehensive demographic analysis for the Global Burden of Disease Study 2021"". The Lancet, 403(10440), pp. 2057-2099. . https://doi.org/https://doi.org/10.1016/s0140-6736(24)00550-6",article,published,The Lancet,2024.0,3,403.0,10440,2057-2099,Journal Article Publication,New,166.0,1,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1326.0,Completed,Alternative Approaches to the Analysis of Complex Sample Survey Data: Applying State-of-the-Art Methods to NCSES Surveys,Michigan,2016.0,2019.0,Joseph W Sakshaug,How Big of a Problem is Analytic Error in Secondary Analyses of Survey Data?,"West, Brady T.; Sakshaug, Joseph W.; Aurelien, Guy Alain S.. 2016. ""How Big of a Problem is Analytic Error in Secondary Analyses of Survey Data?"". PLoS ONE, 11(6), pp. e0158120-e0158120. . https://doi.org/https://doi.org/10.1371/journal.pone.0158120",article,published,PLoS ONE,2016.0,6,11.0,6,e0158120-e0158120,Journal Article Publication,New,76.0,1,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1808.0,Completed,The role of idiosyncratic factors as determinants of aggregate outcomes,Fed Board,2018.0,2024.0,Chen Yeh,On the Macroeconomic Determinants of the Long-Term Oil-Stock Correlation,"Conrad, Christian; Loch, Karin; Rittler, Daniel. 2012. ""On the Macroeconomic Determinants of the Long-Term Oil-Stock Correlation"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.2021199",article,published,SSRN Electronic Journal,2012.0,1,,,,Journal Article Publication,New,72.0,1,-6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1347.0,Completed,Do Big Box Grocers Improve Food Security?,Atlanta,2014.0,2018.0,Charles Courtemanche,Does Universal Coverage Improve Health? The Massachusetts Experience,"Courtemanche, Charles; Zapata, Daniela. 2013. ""Does Universal Coverage Improve Health? The Massachusetts Experience"". Journal of Policy Analysis and Management, 33(1), pp. 36-69. . https://doi.org/https://doi.org/10.1002/pam.21737",article,published,Journal of Policy Analysis and Management,2013.0,11,33.0,1,36-69,Journal Article Publication,New,68.0,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1347.0,Completed,Do Big Box Grocers Improve Food Security?,Atlanta,2014.0,2018.0,Charles Courtemanche,Medicaid Coverage across the Income Distribution under the Affordable Care Act,"Courtemanche, Charles; Marton, James; Yelowitz, Aaron. 2019. ""Medicaid Coverage Across the Income Distribution Under the Affordable Care Act"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.3453432",article,published,SSRN Electronic Journal,2019.0,1,,,,Journal Article Publication,New,78.0,1,5.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1347.0,Completed,Do Big Box Grocers Improve Food Security?,Atlanta,2014.0,2018.0,Charles Courtemanche,Maternal Work Hours and Childhood Obesity: Evidence Using Instrumental Variables Related to Sibling School Eligibility,"Courtemanche, Charles; Tchernis, Rusty; Zhou, Xilin. 2019. ""Maternal Work Hours and Childhood Obesity: Evidence Using Instrumental Variables Related to Sibling School Eligibility"". Journal of Human Capital, 13(4), pp. 553-584. . https://doi.org/https://doi.org/10.1086/705609",article,published,Journal of Human Capital,2019.0,7,13.0,4,553-584,Journal Article Publication,New,118.0,1,5.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1347.0,Completed,Do Big Box Grocers Improve Food Security?,Atlanta,2014.0,2018.0,Charles Courtemanche,Association of Ambulance Use in New York City with the Implementation of the Patient Protection and Affordable Care Act,"Courtemanche, Charles; Friedson, Andrew; Rees, Daniel I.. 2019. ""Association of Ambulance Use in New York City With the Implementation of the Patient Protection and Affordable Care Act"". JAMA Network Open, 2(6), pp. e196419-e196419. . https://doi.org/https://doi.org/10.1001/jamanetworkopen.2019.6419",article,published,JAMA Network Open,2019.0,6,2.0,6,e196419-e196419,Journal Article Publication,New,119.0,1,5.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1347.0,Completed,Do Big Box Grocers Improve Food Security?,Atlanta,2014.0,2018.0,Charles Courtemanche,The Affordable Care Act’s Coverage Impacts in the Trump Era,"Courtemanche, Charles; Fazlul, Ishtiaque; Marton, James; Ukert, Benjamin; Yelowitz, Aaron; Zapata, Daniela. 2021. ""The Affordable Care Act’s Coverage Impacts in the Trump Era"". INQUIRY The Journal of Health Care Organization Provision and Financing, 58, pp. . . https://doi.org/https://doi.org/10.1177/00469580211042973",article,published,INQUIRY The Journal of Health Care Organization Provision and Financing,2021.0,1,58.0,,,Journal Article Publication,New,59.0,1,7.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
2793.0,Active,The Rise of Punitive Criminal Justice Policy in the Wake of the Great Migration,Berkeley,2023.0,,Conrad C Miller,The 'New Great Migration' of Blacks to the U.S. South: Estimating duration of residence in the absence of retrospective information,"DeWaard, Jack; Curtis, Katherine J.; Fuguitt, Glenn V.. 2016. ""The 'New Great Migration' of Blacks to the U.S. South:"". Demographic Research, 34, pp. 885-898. . https://doi.org/https://doi.org/10.4054/demres.2016.34.31",article,published,Demographic Research,2016.0,5,34.0,,885-898,Journal Article Publication,New,131.0,1,-7.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
